Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
43,No,Travel_Frequently,116,Sales,6,3,Medical,1,1302,3,Male,96,2,1,Manager,2,Married,8493,19557,1,Y,No,13,3,2,80,3,11,6,3,16,1,3,9
55,No,Travel_Rarely,707,Research & Development,25,3,Marketing,1,1303,1,Male,69,3,5,Manufacturing Director,4,Single,2716,3975,7,Y,Yes,23,4,2,80,3,38,6,2,30,11,11,11
59,No,Travel_Frequently,790,Sales,8,5,Medical,1,1304,1,Female,93,4,1,Healthcare Representative,2,Divorced,15551,6839,1,Y,No,23,4,1,80,1,13,1,1,23,13,13,8
19,No,Non-Travel,272,Research & Development,13,1,Human Resources,1,1305,2,Male,53,1,4,Laboratory Technician,2,Married,2796,24591,9,Y,No,17,4,2,80,3,14,1,1,24,3,9,1
53,No,Non-Travel,317,Human Resources,3,4,Human Resources,1,1306,1,Male,70,4,3,Healthcare Representative,3,Divorced,19773,13955,0,Y,No,11,4,4,80,1,40,2,2,26,7,11,11
23,Yes,Travel_Frequently,590,Research & Development,6,3,Human Resources,1,1307,1,Female,53,4,4,Human Resources,1,Married,14581,12793,6,Y,No,15,3,2,80,3,28,3,3,5,9,1,11
48,No,Travel_Frequently,792,Human Resources,5,2,Technical Degree,1,1308,4,Male,50,4,1,Research Director,4,Single,18182,21583,1,Y,No,12,4,1,80,0,5,0,3,10,8,3,5
36,Yes,Travel_Frequently,727,Research & Development,15,2,Human Resources,1,1309,4,Female,90,3,1,Healthcare Representative,4,Married,11533,12260,5,Y,Yes,18,3,2,80,0,7,5,1,31,12,2,14
19,Yes,Non-Travel,524,Sales,29,1,Human Resources,1,1310,2,Male,57,2,1,Sales Representative,1,Married,6328,3064,3,Y,Yes,20,4,3,80,2,0,0,1,36,2,10,9
26,Yes,Travel_Rarely,219,Sales,29,4,Other,1,1311,3,Female,45,4,3,Manager,3,Single,6662,12021,1,Y,Yes,25,4,3,80,3,27,1,3,33,4,4,7
21,Yes,Travel_Frequently,360,Sales,3,1,Medical,1,1312,4,Female,58,3,1,Research Director,2,Divorced,10153,24685,6,Y,Yes,13,3,4,80,3,16,2,2,14,3,13,8
55,Yes,Non-Travel,982,Human Resources,25,3,Technical Degree,1,1313,1,Female,57,4,1,Manager,3,Single,14944,26435,3,Y,No,18,3,4,80,2,28,5,4,3,3,7,0
35,No,Travel_Rarely,1481,Research & Development,21,3,Technical Degree,1,1314,4,Male,93,2,2,Manufacturing Director,2,Married,16370,10240,6,Y,No,12,4,3,80,2,15,0,4,20,1,8,0
54,No,Travel_Frequently,139,Human Resources,24,1,Other,1,1315,4,Male,64,1,5,Research Director,2,Single,1705,12827,5,Y,Yes,18,3,1,80,3,9,3,4,32,1,12,6
56,No,Travel_Frequently,259,Research & Development,21,1,Human Resources,1,1316,3,Female,78,2,4,Sales Representative,1,Single,18465,26201,0,Y,No,12,3,2,80,3,37,2,2,35,4,5,6
33,No,Non-Travel,776,Research & Development,16,4,Life Sciences,1,1317,1,Female,96,3,4,Human Resources,4,Divorced,16098,25008,1,Y,No,14,4,2,80,3,12,1,2,20,15,7,15
34,No,Non-Travel,1486,Research & Development,24,2,Human Resources,1,1318,2,Female,86,2,4,Manufacturing Director,1,Married,17661,17014,1,Y,No,16,3,3,80,2,14,6,1,36,11,11,17
49,Yes,Travel_Rarely,1344,Human Resources,13,3,Technical Degree,1,1319,4,Female,88,3,4,Laboratory Technician,2,Single,4270,15931,1,Y,No,12,3,3,80,0,40,0,2,13,1,3,0
48,Yes,Non-Travel,865,Sales,2,2,Marketing,1,1320,3,Male,43,2,2,Laboratory Technician,2,Divorced,8484,7668,0,Y,No,19,4,4,80,2,13,4,1,15,15,0,16
40,Yes,Travel_Rarely,522,Research & Development,20,2,Human Resources,1,1321,1,Male,100,2,2,Research Scientist,1,Single,1222,22320,9,Y,Yes,12,4,1,80,0,28,6,3,17,17,7,17
18,No,Travel_Frequently,1408,Research & Development,21,4,Technical Degree,1,1322,1,Female,58,2,4,Healthcare Representative,3,Single,9744,15059,2,Y,Yes,16,4,1,80,3,0,0,3,14,11,10,16
51,No,Non-Travel,642,Sales,24,1,Technical Degree,1,1323,1,Female,59,3,1,Laboratory Technician,3,Married,16778,21478,8,Y,Yes,19,4,3,80,3,4,2,4,18,3,10,7
31,No,Travel_Frequently,135,Research & Development,14,4,Technical Degree,1,1324,1,Male,57,2,1,Human Resources,1,Single,15123,24932,1,Y,Yes,16,3,1,80,3,13,5,1,12,8,1,7
49,Yes,Travel_Rarely,260,Research & Development,1,2,Medical,1,1325,1,Male,42,2,1,Healthcare Representative,3,Married,17961,6340,0,Y,No,23,3,4,80,2,28,5,3,8,9,13,17
35,Yes,Non-Travel,403,Research & Development,29,3,Human Resources,1,1326,3,Female,33,3,2,Research Scientist,4,Single,4929,6333,0,Y,No,25,3,3,80,0,14,2,3,0,17,3,13
52,Yes,Travel_Frequently,761,Research & Development,11,4,Technical Degree,1,1327,4,Male,67,2,1,Research Director,3,Divorced,12856,4876,5,Y,Yes,18,4,1,80,0,7,5,4,31,10,7,1
19,No,Non-Travel,629,Sales,3,3,Human Resources,1,1328,1,Male,91,1,5,Human Resources,3,Married,15210,13869,4,Y,No,11,3,1,80,0,1,2,4,16,11,8,14
42,No,Travel_Frequently,1198,Research & Development,12,2,Marketing,1,1329,1,Male,100,2,3,Research Scientist,4,Divorced,11372,16626,6,Y,No,14,3,4,80,0,5,4,1,10,3,12,11
29,Yes,Non-Travel,1242,Sales,4,3,Other,1,1330,1,Male,60,1,3,Healthcare Representative,4,Divorced,17303,10506,1,Y,Yes,18,4,4,80,0,40,0,2,10,7,3,14
43,Yes,Non-Travel,434,Research & Development,10,4,Human Resources,1,1331,3,Male,65,4,5,Research Scientist,3,Married,17559,21982,2,Y,Yes,12,3,2,80,0,15,6,4,40,4,8,8
49,No,Travel_Rarely,1039,Sales,23,3,Other,1,1332,3,Male,97,3,1,Healthcare Representative,3,Married,12142,19933,4,Y,No,25,3,3,80,0,30,6,2,30,12,15,13
34,Yes,Non-Travel,1029,Sales,2,3,Life Sciences,1,1333,2,Male,44,1,5,Sales Executive,1,Married,5163,19730,9,Y,Yes,18,4,4,80,3,25,6,1,39,2,3,6
41,No,Travel_Frequently,620,Human Resources,11,5,Technical Degree,1,1334,1,Male,85,4,1,Sales Representative,3,Married,15672,12532,9,Y,No,21,4,4,80,3,31,0,3,17,14,15,15
25,Yes,Non-Travel,829,Research & Development,28,4,Human Resources,1,1335,3,Female,40,3,3,Manufacturing Director,3,Single,10255,3266,9,Y,Yes,23,4,2,80,3,40,1,4,16,8,8,11
39,Yes,Travel_Rarely,1472,Sales,16,4,Technical Degree,1,1336,2,Female,73,3,2,Healthcare Representative,3,Divorced,19532,13283,3,Y,Yes,13,4,4,80,1,30,3,3,32,17,15,1
53,Yes,Non-Travel,1423,Research & Development,27,4,Human Resources,1,1337,4,Male,99,1,2,Sales Executive,4,Single,11043,10751,8,Y,Yes,14,4,1,80,3,38,6,4,6,13,11,7
48,Yes,Travel_Frequently,1496,Sales,9,2,Marketing,1,1338,1,Male,66,1,5,Human Resources,4,Divorced,15044,21163,5,Y,Yes,23,3,3,80,2,2,0,4,38,2,11,13
57,Yes,Travel_Rarely,228,Research & Development,20,5,Life Sciences,1,1339,1,Male,35,1,5,Human Resources,2,Divorced,11097,26242,9,Y,No,14,4,3,80,1,27,4,2,17,9,3,17
18,No,Travel_Rarely,878,Sales,19,3,Other,1,1340,1,Female,68,4,3,Healthcare Representative,2,Divorced,4514,19867,2,Y,No,15,4,3,80,0,5,5,2,1,6,7,1
41,Yes,Travel_Frequently,1494,Research & Development,21,5,Marketing,1,1341,2,Male,54,2,4,Research Director,3,Divorced,18372,18507,4,Y,No,18,4,2,80,2,3,5,2,0,5,14,15
26,No,Travel_Frequently,1280,Human Resources,27,1,Medical,1,1342,3,Female,72,3,2,Laboratory Technician,4,Married,5782,11200,4,Y,Yes,13,4,4,80,1,32,5,3,38,2,5,16
45,Yes,Non-Travel,1139,Research & Development,16,3,Medical,1,1343,1,Female,67,1,4,Research Scientist,2,Single,13367,22424,6,Y,No,24,4,1,80,3,14,0,1,9,0,9,0
34,No,Travel_Rarely,118,Research & Development,26,1,Other,1,1344,2,Male,61,2,4,Healthcare Representative,2,Married,12950,16439,8,Y,Yes,20,4,2,80,2,1,0,2,23,6,2,2
19,No,Travel_Rarely,764,Sales,10,3,Medical,1,1345,2,Female,58,4,1,Healthcare Representative,1,Single,16120,11112,9,Y,No,25,4,3,80,0,31,1,1,11,3,14,6
47,No,Non-Travel,1321,Research & Development,26,1,Human Resources,1,1346,1,Male,51,4,2,Human Resources,2,Divorced,9563,2603,0,Y,No,14,4,3,80,3,25,0,2,20,2,8,7
39,No,Travel_Frequently,1066,Human Resources,3,5,Technical Degree,1,1347,1,Male,73,1,1,Research Director,2,Divorced,4695,20843,5,Y,No,24,3,4,80,1,17,6,4,31,13,13,1
38,Yes,Travel_Rarely,782,Research & Development,5,3,Medical,1,1348,1,Male,51,2,3,Research Scientist,3,Divorced,13683,21448,4,Y,No,23,4,3,80,0,33,1,4,31,3,3,9
53,No,Travel_Frequently,215,Research & Development,18,1,Human Resources,1,1349,3,Male,92,1,5,Laboratory Technician,4,Married,18979,14592,5,Y,Yes,15,4,1,80,2,8,4,3,9,12,15,0
51,No,Travel_Rarely,811,Human Resources,3,3,Human Resources,1,1350,4,Male,52,4,5,Manufacturing Director,4,Divorced,10620,6779,4,Y,Yes,22,3,3,80,0,28,3,1,28,0,1,13
52,No,Travel_Frequently,552,Research & Development,12,5,Medical,1,1351,2,Male,80,4,1,Healthcare Representative,3,Married,4990,17134,1,Y,No,11,4,4,80,0,29,2,1,34,0,0,14
48,Yes,Non-Travel,1140,Research & Development,12,3,Medical,1,1352,1,Male,91,4,1,Research Scientist,4,Married,5309,24640,1,Y,No,19,3,3,80,2,13,0,2,7,11,5,14
29,Yes,Travel_Rarely,1095,Sales,8,2,Medical,1,1353,3,Female,97,1,2,Healthcare Representative,3,Single,9777,11484,7,Y,No,12,3,2,80,3,8,0,2,26,3,0,17
52,No,Non-Travel,834,Research & Development,27,1,Human Resources,1,1354,2,Female,80,2,4,Healthcare Representative,2,Married,12053,22379,5,Y,Yes,12,4,4,80,0,27,5,4,9,18,12,11
52,Yes,Travel_Rarely,496,Research & Development,28,1,Life Sciences,1,1355,2,Male,95,4,2,Laboratory Technician,1,Single,5864,7919,5,Y,Yes,11,3,4,80,0,39,3,4,13,17,15,3
52,No,Travel_Rarely,690,Human Resources,25,1,Human Resources,1,1356,4,Male,71,3,5,Manufacturing Director,2,Single,19475,9677,0,Y,Yes,17,3,2,80,3,0,5,4,2,12,8,7
48,Yes,Travel_Rarely,112,Research & Development,10,4,Other,1,1357,3,Female,37,3,4,Healthcare Representative,2,Married,18368,20999,0,Y,Yes,17,4,3,80,1,0,5,1,20,1,3,17
38,Yes,Travel_Frequently,713,Research & Development,7,5,Other,1,1358,3,Female,92,3,1,Research Scientist,2,Single,6402,18523,5,Y,Yes,13,4,3,80,1,0,2,2,34,11,2,10
41,No,Non-Travel,488,Research & Development,6,3,Medical,1,1359,1,Male,100,4,3,Healthcare Representative,3,Divorced,7833,22487,1,Y,No,19,3,3,80,2,6,1,1,0,15,8,1
35,Yes,Non-Travel,780,Research & Development,19,5,Life Sciences,1,1360,2,Male,82,2,4,Sales Representative,3,Married,8418,18836,7,Y,No,20,3,3,80,1,38,0,4,3,11,13,6
44,No,Travel_Frequently,267,Human Resources,10,1,Life Sciences,1,1361,2,Male,41,2,3,Sales Representative,1,Single,8277,16192,6,Y,No,17,4,2,80,2,12,0,3,20,8,11,13
53,No,Travel_Frequently,166,Sales,19,3,Human Resources,1,1362,4,Female,43,4,5,Sales Representative,4,Married,8488,9953,0,Y,No,11,4,2,80,1,14,5,2,6,18,12,0
27,Yes,Non-Travel,1352,Sales,23,2,Medical,1,1363,3,Female,33,3,2,Sales Representative,4,Married,15057,18972,4,Y,No,23,4,2,80,0,10,3,3,30,16,13,13
30,Yes,Travel_Rarely,161,Research & Development,7,4,Life Sciences,1,1364,2,Female,54,1,5,Sales Executive,1,Divorced,18769,7655,4,Y,Yes,11,4,3,80,3,8,0,1,36,16,13,6
43,Yes,Travel_Rarely,458,Sales,21,1,Medical,1,1365,1,Female,78,4,5,Sales Representative,1,Divorced,16945,21361,0,Y,No,16,3,3,80,2,32,0,4,34,2,14,4
28,Yes,Non-Travel,1465,Sales,20,4,Other,1,1366,1,Female,45,1,5,Healthcare Representative,2,Married,19318,25846,0,Y,Yes,15,4,1,80,1,12,2,4,20,17,12,14
58,No,Travel_Frequently,224,Human Resources,4,2,Human Resources,1,1367,4,Male,83,3,1,Research Director,4,Single,10960,9387,0,Y,No,24,3,4,80,2,15,3,1,8,13,15,0
36,No,Travel_Frequently,757,Research & Development,18,1,Life Sciences,1,1368,2,Female,66,2,1,Sales Executive,3,Married,5515,10944,7,Y,Yes,14,3,1,80,1,28,1,1,22,15,13,13
26,No,Travel_Rarely,734,Human Resources,15,5,Marketing,1,1369,3,Female,44,3,4,Sales Executive,3,Married,13663,6645,1,Y,Yes,24,4,3,80,2,21,5,3,9,8,10,17
45,Yes,Travel_Frequently,459,Sales,6,5,Other,1,1370,4,Female,47,4,4,Manufacturing Director,1,Married,1778,5334,5,Y,No,14,3,4,80,3,34,4,2,15,4,6,17
60,Yes,Non-Travel,419,Research & Development,21,3,Medical,1,1371,2,Male,85,1,1,Manager,3,Married,13229,18387,4,Y,Yes,14,4,1,80,1,26,1,4,14,11,0,12
20,No,Travel_Rarely,260,Human Resources,27,4,Medical,1,1372,4,Female,85,1,3,Healthcare Representative,1,Divorced,2547,21666,1,Y,Yes,16,4,3,80,2,15,0,1,6,15,8,12
26,Yes,Travel_Rarely,712,Sales,23,2,Human Resources,1,1373,2,Female,73,4,2,Healthcare Representative,4,Divorced,6181,5665,6,Y,Yes,24,4,1,80,3,3,5,4,4,3,15,2
31,Yes,Non-Travel,1411,Human Resources,12,1,Human Resources,1,1374,3,Female,48,4,4,Manufacturing Director,2,Married,19860,23273,4,Y,Yes,13,4,3,80,2,12,2,4,31,8,2,2
44,No,Non-Travel,1143,Research & Development,23,5,Marketing,1,1375,4,Male,75,4,3,Laboratory Technician,1,Married,3294,24150,5,Y,No,23,3,2,80,0,25,2,2,1,7,4,15
47,Yes,Travel_Frequently,1419,Research & Development,8,2,Technical Degree,1,1376,3,Male,88,4,4,Manufacturing Director,1,Married,16490,16984,2,Y,Yes,22,4,4,80,1,18,0,1,26,14,2,0
20,Yes,Travel_Rarely,699,Research & Development,6,5,Other,1,1377,2,Female,78,3,2,Human Resources,2,Single,5158,15976,5,Y,Yes,23,3,2,80,0,0,2,3,30,18,2,11
51,Yes,Non-Travel,643,Sales,12,4,Marketing,1,1378,2,Female,66,2,3,Manufacturing Director,1,Single,16324,24762,0,Y,Yes,24,3,1,80,2,39,5,3,15,10,14,17
59,Yes,Travel_Frequently,1370,Human Resources,24,4,Life Sciences,1,1379,2,Female,39,1,1,Laboratory Technician,4,Married,5995,5195,8,Y,Yes,15,4,4,80,3,40,3,1,31,1,11,0
46,No,Travel_Rarely,861,Sales,24,1,Technical Degree,1,1380,2,Male,57,2,4,Research Scientist,2,Married,7633,6353,6,Y,Yes,13,3,4,80,2,31,0,4,32,7,14,16
49,Yes,Travel_Rarely,775,Human Resources,23,2,Other,1,1381,2,Male,43,3,3,Manufacturing Director,3,Divorced,18878,24167,3,Y,Yes,22,3,2,80,1,38,0,1,26,11,3,10
56,Yes,Non-Travel,1088,Research & Development,15,5,Technical Degree,1,1382,1,Male,72,2,2,Manager,1,Single,15622,20907,3,Y,No,21,4,4,80,3,4,4,4,6,14,12,11
58,No,Non-Travel,332,Human Resources,26,1,Human Resources,1,1383,4,Male,69,3,5,Sales Executive,1,Divorced,12511,6046,2,Y,No,19,3,4,80,0,39,5,1,21,6,15,12
56,No,Non-Travel,1241,Research & Development,21,5,Technical Degree,1,1384,4,Male,79,2,2,Research Scientist,4,Married,7380,5005,1,Y,No,21,4,2,80,1,1,3,3,28,6,3,9
59,Yes,Travel_Frequently,1441,Sales,9,1,Other,1,1385,3,Male,79,2,3,Manager,3,Divorced,19840,25574,2,Y,Yes,21,3,3,80,1,40,3,3,0,14,1,10
25,No,Travel_Frequently,283,Sales,4,1,Life Sciences,1,1386,4,Male,46,1,4,Research Director,1,Married,10112,26401,5,Y,Yes,25,3,4,80,3,24,6,1,5,10,1,8
33,Yes,Non-Travel,268,Human Resources,6,4,Technical Degree,1,1387,3,Male,78,3,4,Research Director,4,Single,13946,13980,7,Y,No,20,4,4,80,0,3,2,1,27,16,10,0
27,No,Non-Travel,213,Sales,26,3,Medical,1,1388,1,Male,92,1,4,Human Resources,4,Married,8227,17260,3,Y,Yes,14,4,2,80,3,33,0,4,9,18,6,1
54,Yes,Non-Travel,822,Human Resources,16,1,Human Resources,1,1389,4,Female,80,1,2,Research Scientist,4,Divorced,11876,20974,0,Y,No,12,4,4,80,3,12,0,3,26,14,1,12
21,Yes,Travel_Frequently,1363,Research & Development,27,1,Life Sciences,1,1390,2,Female,95,4,5,Sales Representative,3,Single,16380,16915,9,Y,Yes,23,3,4,80,3,33,5,4,34,13,5,14
34,No,Travel_Rarely,581,Human Resources,28,1,Other,1,1391,1,Male,62,4,3,Research Director,1,Divorced,7379,9174,6,Y,No,22,3,1,80,3,28,6,1,17,0,5,17
29,Yes,Travel_Frequently,733,Sales,21,1,Technical Degree,1,1392,4,Female,83,3,1,Manufacturing Director,2,Single,8107,23742,1,Y,Yes,21,3,4,80,1,7,5,1,23,3,2,7
42,No,Non-Travel,666,Research & Development,20,1,Marketing,1,1393,3,Male,63,1,3,Sales Representative,1,Married,4228,21913,3,Y,No,18,3,1,80,3,34,4,1,1,16,13,1
58,Yes,Travel_Rarely,250,Research & Development,10,1,Medical,1,1394,4,Female,43,4,4,Laboratory Technician,3,Divorced,1073,15503,7,Y,No,16,4,2,80,0,16,4,4,31,18,10,15
29,Yes,Non-Travel,170,Human Resources,2,2,Human Resources,1,1395,1,Male,41,4,3,Sales Representative,4,Divorced,6000,24581,4,Y,Yes,17,4,1,80,2,32,1,2,23,2,1,2
18,No,Travel_Frequently,577,Human Resources,9,5,Life Sciences,1,1396,4,Male,90,1,5,Research Director,3,Single,6429,15943,8,Y,No,20,4,3,80,1,17,2,2,5,7,0,3
25,Yes,Travel_Rarely,796,Research & Development,13,5,Marketing,1,1397,3,Female,56,3,3,Manager,2,Divorced,16428,13943,0,Y,Yes,14,3,4,80,1,20,1,2,9,8,7,8
27,No,Travel_Rarely,520,Sales,12,4,Other,1,1398,3,Male,51,1,4,Manager,2,Married,1631,2497,6,Y,Yes,23,4,1,80,1,39,2,1,30,17,5,16
42,No,Travel_Frequently,813,Sales,15,2,Other,1,1399,4,Female,84,2,3,Sales Representative,4,Single,8138,14563,0,Y,Yes,16,3,2,80,1,12,5,1,26,14,11,0
22,No,Travel_Frequently,507,Human Resources,21,4,Technical Degree,1,1400,2,Male,42,3,4,Sales Executive,3,Married,18861,18783,6,Y,Yes,12,3,4,80,0,33,0,3,15,16,5,17
55,No,Non-Travel,409,Sales,26,2,Technical Degree,1,1401,3,Male,76,2,4,Research Scientist,3,Married,11893,5822,2,Y,Yes,13,3,2,80,1,17,6,4,16,8,4,12
25,No,Travel_Rarely,218,Research & Development,3,5,Technical Degree,1,1402,1,Male,55,3,3,Human Resources,1,Married,18352,8637,8,Y,No,12,4,2,80,0,19,5,2,31,16,11,15
24,No,Non-Travel,965,Sales,7,1,Marketing,1,1403,3,Male,52,3,1,Research Scientist,3,Divorced,5602,9114,5,Y,No,21,4,1,80,0,0,3,1,18,5,6,12
19,No,Travel_Frequently,1149,Human Resources,17,3,Other,1,1404,3,Male,56,4,2,Human Resources,2,Divorced,15149,25488,7,Y,Yes,14,3,1,80,0,19,1,3,15,1,15,15
39,Yes,Travel_Rarely,637,Human Resources,4,5,Human Resources,1,1405,1,Male,65,4,2,Human Resources,2,Divorced,5040,7320,6,Y,Yes,15,4,1,80,0,8,5,2,6,4,2,15
51,No,Travel_Frequently,136,Research & Development,6,2,Life Sciences,1,1406,3,Female,40,3,5,Laboratory Technician,1,Married,8173,2890,4,Y,Yes,16,3,4,80,3,5,4,1,0,18,11,7
24,No,Non-Travel,244,Research & Development,20,2,Marketing,1,1407,2,Male,51,2,2,Sales Representative,1,Divorced,8064,23802,7,Y,No,11,3,3,80,0,17,3,4,5,7,12,1
47,Yes,Non-Travel,1107,Human Resources,2,3,Marketing,1,1408,1,Male,56,3,2,Manager,2,Married,1901,5765,6,Y,Yes,13,4,1,80,2,36,2,4,7,15,7,1
41,No,Travel_Rarely,794,Human Resources,7,2,Technical Degree,1,1409,1,Male,86,2,1,Laboratory Technician,3,Divorced,16664,12232,1,Y,Yes,20,4,4,80,1,15,4,1,14,12,7,16
41,Yes,Travel_Frequently,512,Human Resources,20,1,Other,1,1410,1,Female,33,3,1,Research Scientist,2,Single,13368,18089,5,Y,No,22,4,4,80,0,17,3,3,0,0,7,8
58,Yes,Travel_Frequently,1148,Sales,22,3,Medical,1,1411,2,Female,42,1,5,Healthcare Representative,2,Divorced,6552,2165,1,Y,Yes,12,3,4,80,0,31,6,3,2,14,10,3
55,No,Travel_Frequently,1047,Research & Development,21,3,Human Resources,1,1412,4,Female,80,2,2,Sales Representative,3,Divorced,15141,13424,6,Y,No,11,3,1,80,3,5,0,2,24,10,7,9
49,Yes,Travel_Frequently,283,Research & Development,10,2,Technical Degree,1,1413,1,Male,67,3,2,Human Resources,3,Married,13074,13730,0,Y,No,13,3,4,80,2,30,1,3,27,8,4,14
26,Yes,Non-Travel,947,Sales,3,1,Other,1,1414,2,Male,71,1,5,Human Resources,3,Single,15119,23885,4,Y,No,13,3,4,80,3,18,0,4,3,13,0,5
29,Yes,Non-Travel,789,Research & Development,7,1,Life Sciences,1,1415,1,Male,83,2,2,Sales Representative,1,Single,12360,11897,1,Y,Yes,15,3,1,80,1,28,4,1,22,17,8,17
28,No,Travel_Frequently,486,Sales,7,2,Other,1,1416,1,Female,99,2,5,Research Scientist,3,Married,4583,6570,0,Y,Yes,17,4,4,80,3,16,3,3,24,5,10,1
53,Yes,Travel_Frequently,220,Sales,22,1,Technical Degree,1,1417,2,Female,75,4,1,Laboratory Technician,4,Divorced,1280,6820,8,Y,Yes,23,3,3,80,1,20,5,3,9,0,7,5
52,Yes,Travel_Frequently,1257,Human Resources,18,1,Other,1,1418,3,Female,97,2,5,Healthcare Representative,3,Divorced,1504,16284,7,Y,No,22,3,1,80,2,1,0,4,40,15,14,12
55,No,Travel_Rarely,235,Sales,28,1,Technical Degree,1,1419,3,Female,92,1,5,Sales Executive,1,Single,12608,17987,4,Y,Yes,25,4,1,80,0,19,1,4,27,15,6,17
59,Yes,Non-Travel,340,Sales,21,3,Technical Degree,1,1420,4,Male,84,3,5,Sales Executive,2,Single,13366,7994,6,Y,No,22,4,2,80,2,14,3,1,12,2,1,10
44,Yes,Travel_Frequently,325,Research & Development,3,2,Marketing,1,1421,1,Male,80,2,2,Sales Representative,4,Married,18943,4907,6,Y,Yes,23,3,1,80,0,10,5,3,11,7,13,7
46,Yes,Travel_Rarely,1456,Human Resources,15,2,Other,1,1422,1,Female,39,3,2,Manufacturing Director,1,Divorced,12296,24178,7,Y,Yes,22,3,4,80,0,6,5,3,29,12,5,0
46,No,Travel_Frequently,1046,Sales,16,2,Technical Degree,1,1423,3,Female,65,3,3,Research Scientist,3,Married,7365,4198,1,Y,Yes,20,3,4,80,1,30,5,1,0,17,8,7
53,No,Non-Travel,357,Research & Development,18,3,Medical,1,1424,4,Male,85,1,5,Sales Representative,1,Single,9679,4339,8,Y,No,15,4,4,80,1,27,0,4,13,8,12,1
52,Yes,Non-Travel,990,Human Resources,3,3,Other,1,1425,1,Female,54,4,2,Laboratory Technician,2,Single,1235,12105,5,Y,No,11,3,3,80,0,25,2,4,26,8,5,15
30,Yes,Travel_Rarely,298,Human Resources,29,2,Technical Degree,1,1426,2,Female,92,1,5,Human Resources,3,Married,7809,23693,9,Y,Yes,22,3,1,80,0,12,3,4,4,13,1,7
33,Yes,Non-Travel,1071,Sales,15,4,Human Resources,1,1427,4,Male,31,4,2,Research Scientist,3,Single,17681,4419,0,Y,No,14,3,4,80,0,11,4,2,28,7,10,7
21,No,Non-Travel,1019,Sales,17,1,Marketing,1,1428,3,Female,70,2,4,Sales Representative,2,Divorced,6721,3494,7,Y,Yes,24,4,1,80,2,27,6,2,14,1,12,15
53,No,Non-Travel,1492,Sales,9,4,Medical,1,1429,1,Male,39,2,5,Healthcare Representative,3,Married,15345,5540,2,Y,No,23,4,2,80,3,19,4,3,25,5,6,14
52,Yes,Travel_Rarely,245,Research & Development,8,2,Medical,1,1430,4,Female,83,2,5,Research Director,1,Single,8879,15451,8,Y,Yes,16,4,3,80,3,37,4,3,14,13,12,7
33,Yes,Travel_Rarely,862,Research & Development,25,1,Other,1,1431,3,Female,73,4,4,Sales Executive,4,Single,12877,20537,2,Y,Yes,19,3,4,80,1,28,2,3,34,18,5,6
57,Yes,Non-Travel,679,Human Resources,9,3,Marketing,1,1432,2,Male,79,4,1,Laboratory Technician,1,Married,17951,7764,9,Y,No,25,4,1,80,1,28,5,4,13,5,9,0
32,No,Travel_Frequently,540,Research & Development,9,1,Technical Degree,1,1433,4,Female,95,4,3,Research Director,1,Divorced,18179,15633,1,Y,No,24,4,2,80,0,15,1,3,2,5,15,11
55,Yes,Non-Travel,837,Human Resources,3,4,Marketing,1,1434,3,Male,70,4,3,Sales Representative,4,Divorced,5873,20288,1,Y,Yes,21,3,3,80,0,21,2,4,13,16,9,3
21,Yes,Non-Travel,160,Sales,14,4,Human Resources,1,1435,1,Male,54,1,4,Research Scientist,4,Divorced,6400,11704,4,Y,Yes,20,4,1,80,2,13,1,4,39,14,10,14
39,Yes,Travel_Frequently,907,Human Resources,13,5,Life Sciences,1,1436,2,Male,32,3,2,Manager,2,Single,11176,22016,9,Y,Yes,17,3,1,80,2,33,4,1,18,3,9,0
30,Yes,Non-Travel,728,Sales,15,3,Marketing,1,1437,2,Male,45,2,4,Healthcare Representative,2,Divorced,7834,2815,9,Y,Yes,14,3,2,80,1,17,6,3,21,14,0,1
48,No,Travel_Frequently,923,Research & Development,26,5,Medical,1,1438,2,Female,78,2,4,Research Director,4,Single,7499,16579,1,Y,No,23,3,3,80,1,25,3,4,30,12,15,11
55,No,Travel_Rarely,365,Sales,5,3,Other,1,1439,4,Female,89,1,5,Research Scientist,4,Married,11771,16890,9,Y,No,11,4,3,80,0,10,4,3,19,6,4,12
55,Yes,Travel_Frequently,1272,Research & Development,4,2,Technical Degree,1,1440,4,Male,64,4,5,Research Scientist,1,Single,16702,19074,6,Y,No,15,3,2,80,0,39,2,1,18,9,8,14
35,No,Travel_Frequently,211,Research & Development,5,3,Marketing,1,1441,3,Female,91,4,1,Healthcare Representative,3,Married,16084,23367,2,Y,Yes,25,3,4,80,0,39,1,1,16,12,0,7
46,No,Travel_Rarely,165,Human Resources,11,4,Other,1,1442,1,Male,98,4,4,Sales Executive,1,Single,16399,13832,0,Y,No,20,3,2,80,3,28,6,4,19,12,7,2
