Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
21,Yes,Travel_Frequently,870,Sales,28,3,Technical Degree,1,567,4,Male,82,1,3,Research Scientist,3,Divorced,1479,12276,5,Y,Yes,18,4,3,80,3,19,6,3,14,6,0,13
26,No,Travel_Frequently,630,Research & Development,29,4,Life Sciences,1,568,4,Male,67,1,1,Research Scientist,3,Single,12380,9594,0,Y,Yes,13,3,1,80,1,18,1,4,27,15,15,9
43,No,Travel_Frequently,1357,Human Resources,13,1,Human Resources,1,569,2,Male,42,1,3,Sales Representative,3,Single,17952,23046,6,Y,No,23,3,1,80,3,30,5,4,35,4,6,2
29,Yes,Travel_Frequently,129,Research & Development,15,2,Technical Degree,1,570,3,Female,84,1,2,Human Resources,2,Divorced,7690,19420,4,Y,Yes,16,3,4,80,3,34,0,4,35,11,5,11
34,No,Travel_Frequently,363,Human Resources,22,5,Technical Degree,1,571,3,Male,76,3,1,Healthcare Representative,4,Married,11019,23485,5,Y,Yes,16,3,2,80,0,8,1,2,28,9,15,2
46,Yes,Travel_Frequently,524,Human Resources,22,3,Technical Degree,1,572,4,Female,33,2,5,Sales Representative,4,Single,6570,4478,7,Y,No,21,3,1,80,1,2,2,3,40,6,1,12
56,No,Travel_Frequently,1218,Sales,27,2,Marketing,1,573,3,Female,69,1,1,Human Resources,1,Single,13996,16529,7,Y,No,24,4,3,80,2,16,2,3,16,8,13,1
52,No,Travel_Rarely,842,Sales,3,4,Other,1,574,4,Female,31,3,2,Human Resources,2,Single,15967,18554,8,Y,Yes,23,4,2,80,2,20,3,2,30,3,8,14
26,Yes,Travel_Frequently,578,Human Resources,26,1,Technical Degree,1,575,3,Female,64,2,2,Sales Representative,2,Single,15739,7426,8,Y,No,20,3,2,80,3,1,3,2,36,6,5,16
50,No,Travel_Rarely,1285,Sales,7,2,Life Sciences,1,576,1,Female,31,2,2,Laboratory Technician,1,Divorced,3074,24758,8,Y,Yes,17,4,1,80,0,32,6,4,24,3,0,17
23,Yes,Non-Travel,865,Research & Development,26,1,Marketing,1,577,2,Male,70,2,1,Sales Representative,1,Married,10064,15893,8,Y,No,16,4,4,80,0,2,0,2,1,14,12,5
18,Yes,Travel_Frequently,776,Sales,19,4,Medical,1,578,3,Female,35,4,4,Research Scientist,4,Married,4024,4513,0,Y,Yes,15,3,1,80,2,0,6,4,34,10,3,12
57,Yes,Travel_Rarely,1063,Human Resources,17,5,Human Resources,1,579,2,Male,83,2,3,Sales Representative,2,Married,18516,25870,9,Y,No,17,4,1,80,3,35,4,1,30,16,15,2
41,No,Travel_Frequently,1313,Research & Development,6,3,Medical,1,580,4,Male,32,2,2,Healthcare Representative,1,Divorced,15152,25082,5,Y,No,17,3,3,80,0,36,2,2,4,14,11,10
50,Yes,Non-Travel,1045,Research & Development,15,3,Technical Degree,1,581,2,Male,67,4,5,Laboratory Technician,1,Divorced,18763,24146,8,Y,Yes,12,4,2,80,2,11,1,2,38,15,10,16
55,No,Travel_Frequently,211,Sales,29,3,Technical Degree,1,582,3,Female,43,3,3,Research Director,4,Divorced,11460,16351,8,Y,No,24,3,2,80,3,0,5,1,3,2,12,7
39,Yes,Travel_Frequently,210,Research & Development,6,2,Life Sciences,1,583,4,Female,94,2,5,Research Director,3,Divorced,2923,5009,7,Y,No,22,4,4,80,0,8,3,1,24,17,11,0
48,No,Non-Travel,821,Sales,21,1,Human Resources,1,584,3,Female,52,4,1,Human Resources,3,Divorced,15014,4743,0,Y,No,24,4,1,80,1,2,0,4,4,13,10,0
18,Yes,Travel_Frequently,1440,Human Resources,29,5,Other,1,585,3,Male,59,2,5,Sales Representative,4,Married,19206,20872,3,Y,Yes,13,4,3,80,0,26,6,1,39,16,4,15
30,Yes,Travel_Rarely,271,Human Resources,29,1,Human Resources,1,586,3,Female,49,3,5,Research Scientist,2,Single,7011,4345,7,Y,No,25,4,4,80,1,21,6,2,26,16,1,12
35,Yes,Non-Travel,981,Research & Development,7,5,Other,1,587,3,Male,99,2,5,Manufacturing Director,2,Married,8475,14631,4,Y,No,19,3,3,80,0,28,6,4,17,1,12,11
46,Yes,Travel_Frequently,265,Research & Development,13,2,Life Sciences,1,588,1,Female,99,3,3,Human Resources,1,Married,11149,26034,0,Y,No,12,3,1,80,3,6,4,1,9,10,9,14
42,No,Travel_Rarely,464,Human Resources,21,1,Medical,1,589,2,Male,64,1,2,Healthcare Representative,1,Single,5440,8065,7,Y,Yes,24,3,1,80,3,3,0,3,7,10,6,5
40,Yes,Travel_Frequently,1399,Sales,11,1,Medical,1,590,1,Male,42,4,2,Laboratory Technician,4,Single,19055,3716,5,Y,No,25,3,1,80,0,25,2,2,19,0,6,3
18,Yes,Travel_Frequently,360,Human Resources,29,2,Medical,1,591,3,Female,39,3,5,Human Resources,2,Single,12045,22258,9,Y,Yes,16,3,3,80,1,2,2,4,4,1,1,13
49,No,Travel_Rarely,141,Research & Development,19,4,Other,1,592,1,Male,86,4,3,Healthcare Representative,2,Married,17424,10844,2,Y,No,20,4,3,80,1,1,0,4,31,14,12,5
39,Yes,Non-Travel,548,Human Resources,21,3,Human Resources,1,593,4,Female,78,3,3,Laboratory Technician,4,Divorced,10376,5559,7,Y,No,20,3,2,80,1,14,2,3,6,2,0,1
54,No,Travel_Rarely,965,Sales,2,3,Life Sciences,1,594,4,Male,61,1,2,Human Resources,1,Married,13873,16645,3,Y,No,15,4,4,80,3,20,6,2,5,5,13,9
28,Yes,Non-Travel,574,Human Resources,14,2,Human Resources,1,595,4,Male,75,2,1,Manufacturing Director,4,Married,1817,24864,9,Y,No,25,4,1,80,2,10,1,1,11,6,13,5
24,No,Non-Travel,824,Sales,26,1,Other,1,596,1,Male,42,4,1,Human Resources,4,Divorced,18557,14264,5,Y,Yes,20,4,4,80,0,24,4,1,3,10,7,15
52,No,Non-Travel,1223,Research & Development,20,2,Other,1,597,2,Male,72,3,1,Human Resources,2,Divorced,16631,7419,0,Y,No,19,3,3,80,1,8,5,2,3,8,2,8
35,Yes,Travel_Frequently,1443,Human Resources,24,2,Technical Degree,1,598,1,Male,76,2,1,Laboratory Technician,1,Divorced,2192,22870,3,Y,Yes,25,3,2,80,1,28,3,3,8,3,7,11
30,No,Non-Travel,1132,Human Resources,14,3,Human Resources,1,599,3,Male,55,1,1,Research Director,2,Married,15981,17154,5,Y,No,20,3,2,80,0,10,4,1,26,2,15,9
42,No,Non-Travel,1294,Sales,17,2,Human Resources,1,600,3,Female,99,3,1,Research Scientist,4,Divorced,5951,20689,1,Y,No,17,4,1,80,2,25,4,3,26,12,14,1
42,No,Travel_Rarely,908,Human Resources,3,5,Other,1,601,3,Male,37,3,5,Manufacturing Director,3,Married,2194,16543,6,Y,No,21,4,2,80,3,22,0,3,38,12,5,14
30,No,Non-Travel,891,Human Resources,14,1,Human Resources,1,602,2,Male,57,4,2,Research Director,3,Married,5966,5417,8,Y,Yes,20,3,4,80,1,19,6,1,38,18,12,8
32,No,Travel_Rarely,795,Human Resources,29,2,Technical Degree,1,603,4,Female,76,1,3,Sales Representative,2,Divorced,9054,10637,3,Y,No,12,3,3,80,3,1,2,3,23,14,12,8
49,Yes,Travel_Frequently,924,Sales,23,3,Technical Degree,1,604,2,Male,60,4,3,Sales Executive,3,Married,13679,25953,9,Y,No,17,3,3,80,0,11,2,3,23,0,0,10
57,Yes,Travel_Rarely,281,Research & Development,6,4,Other,1,605,3,Male,78,4,3,Sales Executive,2,Divorced,8857,2537,7,Y,No,14,4,1,80,1,24,0,3,3,8,6,7
28,Yes,Non-Travel,718,Research & Development,29,3,Life Sciences,1,606,4,Male,58,4,2,Human Resources,1,Divorced,18512,23249,1,Y,Yes,25,3,2,80,0,23,5,4,5,17,8,10
28,No,Travel_Frequently,1449,Research & Development,24,2,Medical,1,607,3,Male,93,1,1,Sales Executive,2,Single,6369,23331,0,Y,Yes,25,3,2,80,3,28,1,4,25,10,13,6
30,Yes,Non-Travel,330,Research & Development,2,1,Technical Degree,1,608,2,Male,98,1,1,Research Director,3,Single,18020,23664,0,Y,No,25,3,4,80,1,4,2,2,20,14,6,3
45,No,Travel_Rarely,718,Human Resources,19,1,Life Sciences,1,609,1,Male,51,1,2,Human Resources,2,Married,12342,13597,2,Y,No,25,3,2,80,1,22,1,3,39,11,6,7
27,No,Non-Travel,1412,Sales,25,4,Life Sciences,1,610,2,Female,66,3,4,Manager,3,Divorced,5242,9520,6,Y,No,19,4,1,80,3,5,0,4,2,16,5,12
56,Yes,Non-Travel,1137,Human Resources,27,2,Medical,1,611,1,Female,92,1,2,Research Scientist,1,Married,19150,9377,8,Y,No,24,4,4,80,2,25,3,2,20,14,8,4
27,No,Non-Travel,414,Human Resources,6,5,Human Resources,1,612,3,Male,49,3,5,Laboratory Technician,2,Divorced,12600,15365,0,Y,No,24,4,2,80,0,24,1,4,15,2,3,17
21,Yes,Travel_Frequently,1109,Research & Development,4,2,Human Resources,1,613,3,Female,69,1,5,Research Director,2,Divorced,3359,9294,6,Y,Yes,21,3,3,80,1,36,6,4,23,12,2,10
35,Yes,Non-Travel,842,Research & Development,9,5,Human Resources,1,614,1,Male,41,4,3,Human Resources,1,Single,12222,12905,6,Y,No,20,3,4,80,2,28,4,4,22,5,1,15
18,No,Non-Travel,621,Human Resources,14,2,Technical Degree,1,615,1,Male,42,2,1,Laboratory Technician,3,Divorced,7621,20823,3,Y,Yes,18,4,4,80,3,13,0,2,27,15,15,7
23,No,Non-Travel,998,Sales,13,1,Medical,1,616,4,Male,75,2,2,Manufacturing Director,2,Divorced,4013,22736,6,Y,Yes,14,3,3,80,1,7,1,1,10,3,2,11
19,Yes,Travel_Frequently,876,Research & Development,10,5,Technical Degree,1,617,3,Male,30,1,1,Laboratory Technician,4,Single,16222,15058,4,Y,Yes,18,4,3,80,3,19,0,4,12,12,11,13
20,Yes,Travel_Frequently,169,Human Resources,14,2,Marketing,1,618,2,Male,55,1,5,Research Scientist,3,Single,14988,22294,2,Y,Yes,12,3,3,80,3,14,2,2,3,11,14,0
29,Yes,Travel_Frequently,327,Human Resources,17,2,Medical,1,619,2,Male,68,2,1,Research Director,3,Single,19345,20769,5,Y,Yes,25,4,4,80,1,19,2,3,18,7,9,8
22,Yes,Travel_Rarely,350,Research & Development,19,5,Other,1,620,2,Male,65,4,3,Manager,3,Married,9653,2656,8,Y,No,14,3,3,80,1,38,5,4,13,18,8,3
33,No,Non-Travel,118,Sales,15,2,Human Resources,1,621,1,Male,35,4,3,Manufacturing Director,3,Divorced,10415,22747,6,Y,Yes,18,3,2,80,1,0,0,3,17,18,13,9
42,No,Non-Travel,1353,Human Resources,19,1,Human Resources,1,622,3,Female,47,1,2,Sales Executive,3,Married,12682,19420,9,Y,No,16,4,4,80,3,5,4,2,4,8,11,17
37,No,Travel_Frequently,772,Research & Development,13,2,Human Resources,1,623,2,Male,36,2,3,Laboratory Technician,2,Married,6172,24073,2,Y,No,14,4,4,80,1,16,3,2,6,0,9,7
60,Yes,Travel_Rarely,1288,Research & Development,17,4,Other,1,624,1,Male,48,3,4,Healthcare Representative,2,Single,3947,23282,7,Y,Yes,12,4,3,80,0,19,1,3,3,4,7,17
41,No,Non-Travel,433,Sales,20,3,Medical,1,625,3,Female,87,3,2,Manager,2,Divorced,18058,7117,9,Y,No,13,3,2,80,3,36,0,2,13,0,7,0
32,No,Travel_Frequently,938,Research & Development,15,1,Technical Degree,1,626,4,Male,76,1,4,Research Scientist,2,Married,12391,26699,5,Y,No,13,4,3,80,0,5,1,2,37,17,8,15
28,No,Non-Travel,545,Research & Development,23,2,Human Resources,1,627,3,Male,38,1,1,Sales Executive,2,Divorced,5347,11684,0,Y,No,18,4,3,80,0,30,5,4,20,8,13,3
57,No,Travel_Frequently,204,Research & Development,12,5,Life Sciences,1,628,2,Male,48,3,5,Human Resources,2,Divorced,11385,21715,0,Y,Yes,17,4,3,80,1,31,1,2,28,18,2,5
24,No,Non-Travel,278,Human Resources,4,5,Medical,1,629,2,Male,100,4,5,Healthcare Representative,1,Married,2630,17977,4,Y,No,20,3,3,80,2,22,1,3,7,15,3,5
29,No,Travel_Frequently,896,Sales,9,2,Life Sciences,1,630,2,Female,32,3,3,Laboratory Technician,2,Divorced,13319,7866,6,Y,Yes,20,4,2,80,0,34,6,2,12,9,9,9
46,No,Travel_Frequently,1130,Sales,16,5,Other,1,631,1,Male,89,1,2,Healthcare Representative,3,Single,13379,18723,5,Y,Yes,14,4,4,80,1,25,3,2,10,10,13,7
35,No,Travel_Frequently,1121,Research & Development,11,2,Life Sciences,1,632,2,Female,83,1,4,Research Director,1,Divorced,5394,3004,5,Y,No,20,4,1,80,2,26,1,1,9,18,10,10
60,Yes,Non-Travel,994,Human Resources,15,2,Technical Degree,1,633,2,Male,53,1,4,Research Scientist,1,Married,9502,22524,8,Y,Yes,12,3,2,80,1,34,6,1,2,8,7,5
22,No,Non-Travel,412,Human Resources,27,2,Human Resources,1,634,3,Female,77,2,4,Sales Representative,4,Single,17376,15249,4,Y,No,23,3,3,80,0,24,2,3,8,0,1,12
29,Yes,Travel_Frequently,1409,Sales,16,2,Marketing,1,635,4,Male,66,4,3,Human Resources,4,Single,5245,9227,4,Y,No,20,3,4,80,1,4,1,2,1,9,2,1
36,No,Travel_Rarely,620,Sales,7,1,Marketing,1,636,1,Female,90,4,2,Research Scientist,3,Single,18272,5257,2,Y,No,22,3,1,80,3,27,3,1,10,0,1,0
40,No,Travel_Rarely,432,Sales,11,2,Other,1,637,2,Female,30,3,1,Research Director,2,Married,9013,19443,3,Y,Yes,19,3,4,80,0,3,3,4,34,13,5,14
45,No,Non-Travel,465,Sales,29,2,Other,1,638,2,Female,91,4,1,Sales Representative,3,Single,4746,22774,8,Y,No,17,4,1,80,3,35,2,1,0,2,6,4
60,No,Non-Travel,564,Sales,20,2,Human Resources,1,639,3,Female,89,1,5,Sales Executive,3,Single,1657,15399,7,Y,Yes,12,3,4,80,1,0,5,1,17,7,2,4
47,Yes,Travel_Frequently,341,Research & Development,17,1,Marketing,1,640,2,Male,74,4,2,Healthcare Representative,2,Single,13814,14443,5,Y,Yes,23,3,3,80,1,20,3,2,19,16,5,10
38,No,Travel_Rarely,660,Sales,14,1,Medical,1,641,2,Female,86,3,4,Laboratory Technician,4,Married,10987,4156,7,Y,Yes,11,3,4,80,3,16,4,3,39,18,9,12
35,No,Travel_Rarely,498,Sales,26,5,Marketing,1,642,4,Male,61,3,4,Sales Representative,3,Divorced,14072,26115,9,Y,Yes,15,3,3,80,2,0,6,2,40,16,12,0
38,No,Non-Travel,166,Human Resources,13,2,Medical,1,643,4,Male,67,1,1,Sales Representative,2,Married,18528,10373,5,Y,No,11,3,1,80,3,19,5,2,39,15,8,3
53,Yes,Travel_Frequently,586,Human Resources,5,4,Marketing,1,644,1,Female,57,1,3,Research Scientist,4,Divorced,12670,23230,3,Y,Yes,17,4,1,80,1,28,4,3,27,14,1,16
48,No,Travel_Rarely,344,Sales,16,2,Medical,1,645,1,Female,56,4,3,Human Resources,1,Divorced,9901,11781,4,Y,No,20,3,4,80,2,21,3,4,23,5,9,1
42,No,Non-Travel,341,Research & Development,12,5,Other,1,646,4,Female,70,4,2,Laboratory Technician,2,Divorced,1268,12965,3,Y,Yes,18,3,3,80,2,30,3,3,34,9,10,11
56,No,Travel_Rarely,997,Research & Development,6,1,Life Sciences,1,647,3,Female,92,1,2,Manufacturing Director,3,Single,12402,9242,1,Y,No,11,3,4,80,1,5,6,1,30,7,4,14
49,No,Travel_Frequently,656,Sales,21,5,Technical Degree,1,648,3,Male,71,3,2,Laboratory Technician,3,Divorced,12355,6679,5,Y,Yes,12,4,4,80,0,28,0,1,21,1,1,11
37,No,Travel_Frequently,1019,Research & Development,10,3,Medical,1,649,3,Female,75,2,3,Sales Executive,3,Divorced,16123,5996,5,Y,Yes,14,4,3,80,0,21,1,4,32,17,0,7
30,No,Travel_Rarely,547,Research & Development,3,1,Technical Degree,1,650,2,Female,84,1,5,Sales Executive,2,Single,3247,13648,2,Y,Yes,14,3,3,80,1,20,5,1,20,5,3,14
37,Yes,Travel_Frequently,1455,Human Resources,11,2,Medical,1,651,1,Female,75,4,4,Manager,3,Married,13510,18365,1,Y,Yes,22,4,2,80,0,19,1,2,25,4,8,12
58,Yes,Travel_Frequently,801,Human Resources,20,5,Other,1,652,1,Female,36,3,4,Manager,1,Single,8675,24499,5,Y,No,22,3,4,80,2,10,5,3,24,8,9,14
55,Yes,Travel_Frequently,451,Sales,29,3,Medical,1,653,3,Female,96,1,5,Healthcare Representative,2,Divorced,3350,16548,9,Y,No,24,3,3,80,3,5,3,1,21,18,9,8
39,No,Travel_Frequently,524,Research & Development,16,2,Other,1,654,1,Female,53,2,1,Manager,3,Married,18584,5832,1,Y,Yes,24,3,3,80,0,1,5,2,6,14,14,1
41,Yes,Non-Travel,1249,Research & Development,14,5,Life Sciences,1,655,3,Female,70,1,4,Healthcare Representative,3,Divorced,5155,24157,6,Y,No,12,3,1,80,1,34,1,4,19,4,10,11
25,No,Travel_Rarely,975,Human Resources,19,1,Technical Degree,1,656,1,Female,35,3,3,Healthcare Representative,2,Married,7961,25511,7,Y,Yes,12,4,4,80,3,25,1,4,5,6,11,16
56,Yes,Travel_Rarely,604,Human Resources,12,2,Other,1,657,1,Male,99,3,4,Human Resources,3,Single,10573,16851,3,Y,Yes,24,4,4,80,3,36,1,3,22,3,3,12
36,No,Travel_Frequently,1492,Sales,2,2,Other,1,658,4,Male,53,4,1,Laboratory Technician,4,Single,13402,15524,0,Y,No,15,3,1,80,2,16,0,4,4,1,3,14
38,No,Travel_Frequently,1198,Sales,10,4,Marketing,1,659,3,Female,34,2,5,Sales Representative,1,Divorced,17078,9106,0,Y,No,18,4,2,80,1,32,6,1,16,8,8,14
25,No,Travel_Rarely,751,Human Resources,1,5,Medical,1,660,4,Male,81,3,5,Healthcare Representative,2,Divorced,17578,19676,4,Y,Yes,24,4,3,80,1,21,4,4,8,15,3,14
35,No,Non-Travel,1416,Research & Development,26,5,Other,1,661,1,Male,64,1,2,Manufacturing Director,2,Single,17520,26997,8,Y,Yes,14,4,4,80,1,14,1,4,18,15,14,0
34,No,Non-Travel,119,Sales,1,5,Human Resources,1,662,2,Male,32,2,5,Laboratory Technician,4,Divorced,12434,10761,2,Y,Yes,12,3,2,80,0,22,3,4,8,0,8,8
22,No,Non-Travel,1115,Sales,19,3,Human Resources,1,663,2,Male,77,2,5,Human Resources,1,Single,16826,25509,9,Y,No,21,3,2,80,3,1,4,4,9,12,8,13
31,No,Non-Travel,866,Human Resources,16,3,Life Sciences,1,664,3,Female,63,2,2,Research Scientist,1,Divorced,18493,22471,0,Y,No,15,4,4,80,3,13,0,4,0,4,12,14
59,No,Non-Travel,412,Human Resources,2,5,Marketing,1,665,4,Male,47,1,5,Research Director,2,Married,18825,21210,0,Y,Yes,18,4,3,80,0,6,3,2,8,10,0,0
47,No,Travel_Rarely,1047,Human Resources,7,1,Technical Degree,1,666,2,Female,41,1,2,Sales Representative,4,Single,2360,26448,8,Y,No,21,4,4,80,1,7,0,3,20,8,13,3
49,No,Travel_Rarely,444,Sales,26,1,Medical,1,667,4,Male,69,2,4,Healthcare Representative,2,Divorced,10889,11699,2,Y,Yes,13,3,4,80,1,21,1,2,37,8,2,4
60,No,Travel_Rarely,658,Research & Development,24,4,Medical,1,668,4,Female,56,2,4,Research Director,3,Divorced,8370,6371,7,Y,No,21,4,3,80,1,17,2,3,37,17,11,3
42,No,Non-Travel,318,Human Resources,19,1,Marketing,1,669,2,Male,99,4,3,Sales Representative,4,Married,16703,20313,6,Y,No,14,4,4,80,0,32,4,3,19,14,8,0
50,No,Travel_Frequently,1448,Sales,3,5,Human Resources,1,670,4,Male,46,1,4,Manufacturing Director,1,Divorced,14236,20813,8,Y,Yes,20,3,2,80,1,17,4,3,32,13,8,14
20,No,Non-Travel,560,Sales,17,4,Marketing,1,671,4,Female,48,1,2,Human Resources,2,Divorced,17119,24583,2,Y,Yes,25,4,1,80,1,0,0,1,1,17,12,7
36,Yes,Travel_Frequently,592,Sales,4,5,Human Resources,1,672,1,Female,62,1,4,Healthcare Representative,1,Single,4034,14692,9,Y,No,13,4,2,80,3,39,0,4,0,17,10,9
52,No,Travel_Rarely,972,Research & Development,9,4,Life Sciences,1,673,1,Female,95,3,2,Manager,4,Divorced,4180,25785,3,Y,No,25,3,1,80,0,38,4,3,16,10,4,9
27,No,Non-Travel,1404,Research & Development,26,1,Human Resources,1,674,2,Male,60,3,4,Research Scientist,1,Married,11548,14384,9,Y,Yes,20,4,4,80,3,9,5,1,6,1,4,8
59,No,Non-Travel,1206,Human Resources,23,5,Life Sciences,1,675,2,Male,66,1,2,Research Scientist,2,Divorced,18404,13453,8,Y,Yes,15,4,2,80,1,22,5,2,26,9,5,7
40,Yes,Non-Travel,119,Research & Development,3,2,Other,1,676,2,Male,43,1,4,Human Resources,2,Single,11736,13430,9,Y,Yes,21,4,1,80,0,29,4,2,14,1,8,13
44,No,Non-Travel,276,Human Resources,18,2,Other,1,677,4,Female,33,1,2,Manager,2,Single,15008,4343,5,Y,No,11,4,3,80,3,27,3,3,14,8,9,12
20,Yes,Travel_Rarely,465,Human Resources,15,4,Life Sciences,1,678,4,Female,43,1,3,Manager,1,Married,17367,25660,3,Y,Yes,24,3,3,80,2,35,3,1,31,13,5,5
38,No,Travel_Rarely,1493,Human Resources,27,4,Technical Degree,1,679,4,Male,30,4,4,Research Scientist,3,Single,14122,7095,2,Y,No,25,4,4,80,2,39,2,4,29,2,5,1
58,No,Travel_Frequently,132,Human Resources,14,1,Other,1,680,4,Male,48,2,2,Research Director,3,Divorced,11088,3851,4,Y,Yes,19,3,1,80,0,21,6,4,16,11,5,11
34,No,Non-Travel,920,Sales,23,3,Marketing,1,681,1,Female,93,2,5,Sales Representative,1,Single,5817,17285,3,Y,Yes,14,4,2,80,2,32,6,2,4,16,8,13
52,No,Travel_Frequently,931,Research & Development,28,1,Marketing,1,682,1,Female,53,1,2,Research Director,3,Divorced,10150,4789,2,Y,No,12,4,1,80,3,0,6,2,31,4,3,16
42,No,Non-Travel,516,Human Resources,2,2,Human Resources,1,683,1,Female,41,3,1,Healthcare Representative,2,Married,16568,5920,3,Y,Yes,22,3,4,80,0,6,5,4,9,11,1,16
34,No,Travel_Rarely,1429,Research & Development,28,4,Other,1,684,3,Female,45,1,2,Sales Executive,3,Divorced,12074,19464,2,Y,No,18,3,4,80,3,8,6,4,38,1,7,14
25,Yes,Non-Travel,975,Human Resources,18,5,Human Resources,1,685,2,Female,55,4,3,Sales Executive,4,Divorced,18555,8580,7,Y,No,11,4,4,80,0,11,6,3,35,0,11,11
47,No,Non-Travel,449,Sales,9,3,Life Sciences,1,686,2,Male,53,2,1,Research Scientist,1,Married,13540,20165,5,Y,Yes,17,4,1,80,3,22,0,4,39,3,7,11
27,No,Travel_Frequently,214,Sales,4,4,Marketing,1,687,4,Female,30,4,1,Manager,2,Married,2530,23353,8,Y,No,15,3,1,80,1,18,4,3,32,2,7,0
18,Yes,Non-Travel,972,Sales,26,1,Human Resources,1,688,2,Female,48,1,3,Human Resources,4,Married,12960,25500,8,Y,Yes,17,3,2,80,1,19,4,1,5,0,10,0
25,Yes,Travel_Frequently,963,Research & Development,25,2,Medical,1,689,1,Male,90,2,5,Research Director,3,Single,4651,6577,8,Y,Yes,25,4,3,80,1,14,4,3,36,15,3,10
41,Yes,Non-Travel,872,Sales,2,5,Medical,1,690,2,Male,32,2,3,Manufacturing Director,4,Single,13126,11275,6,Y,Yes,13,3,3,80,3,6,0,4,13,1,14,3
41,Yes,Travel_Frequently,1437,Research & Development,18,2,Medical,1,691,2,Female,92,3,3,Manager,1,Divorced,15502,11809,1,Y,Yes,22,4,2,80,0,10,4,2,21,8,12,16
43,No,Travel_Frequently,482,Sales,17,3,Human Resources,1,692,4,Male,62,2,1,Sales Executive,4,Single,7787,6806,7,Y,No,16,3,4,80,3,8,2,2,13,16,13,16
48,No,Travel_Frequently,1477,Sales,1,3,Other,1,693,2,Female,37,3,3,Manager,3,Divorced,12374,2926,8,Y,Yes,14,4,1,80,3,27,2,1,20,6,10,13
46,No,Travel_Rarely,1072,Sales,20,4,Medical,1,694,3,Male,50,4,1,Healthcare Representative,2,Single,9517,6916,2,Y,No,24,4,2,80,1,11,0,2,11,4,15,3
24,No,Travel_Frequently,861,Sales,29,4,Medical,1,695,4,Female,84,2,1,Manufacturing Director,2,Single,18808,14282,1,Y,Yes,24,4,2,80,2,11,0,4,37,0,6,5
29,No,Non-Travel,948,Sales,26,5,Human Resources,1,696,3,Female,80,3,4,Human Resources,1,Married,18912,2922,1,Y,Yes,25,3,2,80,3,12,3,1,21,0,1,9
55,No,Non-Travel,480,Research & Development,27,4,Life Sciences,1,697,3,Male,58,1,4,Laboratory Technician,3,Married,15205,10012,8,Y,No,20,3,4,80,2,3,1,3,39,17,10,3
56,No,Travel_Rarely,1340,Human Resources,5,4,Technical Degree,1,698,4,Female,99,1,2,Human Resources,4,Divorced,12414,23465,0,Y,Yes,11,3,4,80,3,25,5,3,10,14,5,17
59,Yes,Travel_Frequently,522,Sales,16,3,Other,1,699,1,Male,30,4,3,Healthcare Representative,4,Single,17234,14001,6,Y,No,11,3,1,80,0,10,1,1,23,9,7,1
35,Yes,Travel_Rarely,1274,Human Resources,19,2,Life Sciences,1,700,3,Female,61,2,2,Healthcare Representative,2,Divorced,12724,4297,0,Y,Yes,25,4,3,80,0,39,5,2,21,9,10,1
32,Yes,Travel_Rarely,1134,Sales,26,5,Marketing,1,701,2,Female,54,2,3,Manager,4,Divorced,14992,6427,0,Y,Yes,20,3,1,80,2,17,0,2,37,1,14,10
56,Yes,Travel_Frequently,1354,Sales,20,2,Human Resources,1,702,2,Female,93,4,2,Human Resources,4,Married,11133,21361,5,Y,No,12,3,4,80,2,5,4,2,28,10,3,4
29,Yes,Travel_Frequently,257,Sales,8,1,Medical,1,703,2,Male,46,4,3,Sales Executive,3,Divorced,17677,22723,6,Y,Yes,12,3,1,80,0,28,6,2,1,0,5,17
35,Yes,Non-Travel,655,Human Resources,7,2,Technical Degree,1,704,1,Male,59,3,3,Healthcare Representative,3,Divorced,9886,8971,2,Y,No,15,3,1,80,3,37,3,2,16,14,4,11
34,No,Non-Travel,293,Sales,18,2,Technical Degree,1,705,3,Female,53,1,3,Sales Representative,4,Married,2367,16230,7,Y,No,14,3,2,80,2,6,2,1,10,10,14,17
60,Yes,Travel_Frequently,665,Human Resources,29,5,Marketing,1,706,2,Female,71,4,4,Laboratory Technician,4,Divorced,1598,26331,8,Y,Yes,18,3,2,80,2,13,6,3,23,2,12,5
53,No,Non-Travel,477,Research & Development,1,1,Other,1,707,3,Male,51,3,4,Laboratory Technician,4,Divorced,9264,8001,0,Y,No,23,3,2,80,0,18,4,2,38,0,0,13
43,No,Travel_Rarely,1010,Human Resources,5,4,Medical,1,708,3,Male,36,3,4,Manager,2,Divorced,16646,11434,0,Y,No,20,3,1,80,1,15,2,2,34,5,4,5
37,Yes,Non-Travel,279,Sales,8,4,Human Resources,1,709,4,Female,97,2,4,Sales Executive,1,Married,14115,11301,6,Y,Yes,24,3,4,80,1,25,2,2,33,11,0,0
